                    SMO_RAD                                
                                                           
                     DIRECT        D_GLOBAL          Zenith
   Year Mn Dy Hr Mi         DIFFUSE            D_IR        
   2000  7  1  0  1   50.69  489.79  534.75  441.70  38.277
   2000  7  1  0  2  113.35  505.68  607.56  442.23  38.332
   2000  7  1  0  3  184.49  521.72  686.81  443.98  38.388
   2000  7  1  0  4  133.22  534.78  651.75  443.72  38.446
   2000  7  1  0  5   77.18  535.44  602.44  444.17  38.505
   2000  7  1  0  6  104.05  520.70  612.56  445.74  38.565
   2000  7  1  0  7   57.62  495.95  546.27  445.56  38.627
   2000  7  1  0  8   49.50  475.57  516.64  445.48  38.690
   2000  7  1  0  9  113.12  465.36  560.61  444.74  38.755
   2000  7  1  0 10   74.56  456.89  515.31  444.60  38.821
   2000  7  1  0 11   35.81  438.77  459.55  444.33  38.889
   2000  7  1  0 12   19.01  422.42  428.20  443.65  38.958
   2000  7  1  0 13   15.46  411.52  413.39  443.69  39.028
   2000  7  1  0 14   12.70  407.56  407.48  443.69  39.100
   2000  7  1  0 15   11.89  411.02  411.98  442.82  39.174
   2000  7  1  0 16   34.81  424.90  451.69  443.59  39.248
   2000  7  1  0 17  165.70  451.52  591.09  444.69  39.324
   2000  7  1  0 18  117.62  473.71  574.66  444.47  39.402
   2000  7  1  0 19   37.47  481.06  509.45  441.94  39.480
   2000  7  1  0 20  128.56  474.38  588.48  442.83  39.561
   2000  7  1  0 21  266.61  477.13  709.94  443.49  39.642
   2000  7  1  0 22  103.72  473.40  565.58  442.18  39.725
   2000  7  1  0 23  331.33  474.84  767.75  444.50  39.809
   2000  7  1  0 24  464.49  467.25  850.14  444.32  39.894
   2000  7  1  0 25  551.60  445.97  905.58  444.89  39.981
   2000  7  1  0 26  586.04  428.48  923.84  442.76  40.069
   2000  7  1  0 27  492.15  420.09  838.03  440.83  40.159
   2000  7  1  0 28  463.31  413.30  795.86  438.68  40.249
   2000  7  1  0 29   96.68  412.32  494.50  434.84  40.341
